"ensembl_gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"gene_biotype"	"401_Inp"	"567_Elu"	"401_Sup"	"401_Elu"	"624_Elu"
"ENSG00000080224"	"EPHA6"	"3"	96533425	97471304	1	"protein_coding"	99.7159158175066	128.040785947588	169.371247631952	111.014982501054	107.31649753707
"ENSG00000080298"	"RFX3"	"9"	3218297	3526004	-1	"protein_coding"	94.3873398348597	125.37128749736	56.2408710648755	94.0627436209864	117.951465761465
"ENSG00000080345"	"RIF1"	"2"	152266397	152364527	1	"protein_coding"	1262.28057314149	1798.10319249757	843.209895098943	1470.25534528035	1749.93568055944
"ENSG00000080371"	"RAB21"	"12"	72148654	72184699	1	"protein_coding"	558.967549090626	643.167051216344	237.965949058505	582.330578746761	642.932169929295
"ENSG00000080493"	"SLC4A4"	"4"	72053003	72437804	1	"protein_coding"	88.1366359995052	80.860100860146	84.75058701687	77.3793397489502	61.8761787601126
"ENSG00000080503"	"SMARCA2"	"9"	2015342	2193624	1	"protein_coding"	694.61700121037	575.519887676691	733.881573760505	591.281925595211	395.427454888845
"ENSG00000080561"	"MID2"	"X"	107068985	107170423	1	"protein_coding"	188.063172701816	195.803282284939	191.016236530922	206.823806500183	245.571084454197
"ENSG00000080603"	"SRCAP"	"16"	30709530	30755602	1	"protein_coding"	3895.16115426655	3604.33356217469	6023.28011244344	3692.3239531725	3362.58358949487
"ENSG00000080608"	"KIAA0020"	"9"	2720469	2844241	-1	"protein_coding"	432.942677415284	449.90832351746	379.164690840142	420.093984855035	396.394270181972
"ENSG00000080644"	"CHRNA3"	"15"	78885394	78913637	-1	"protein_coding"	86.863887888628	83.0821992186021	58.7972289509328	82.6396194507848	76.378408157014
"ENSG00000080709"	"KCNN2"	"5"	113696642	113832337	1	"protein_coding"	13.8743329982061	13.794892342913	18.3100701738	16.6980962503061	9.6681529312676
"ENSG00000080802"	"CNOT4"	"7"	135046547	135194875	-1	"protein_coding"	975.317005507045	1705.66068658649	351.031362424687	1237.2958489893	1328.40421275617
"ENSG00000080815"	"PSEN1"	"14"	73603126	73690399	1	"protein_coding"	531.068617269284	505.251281019184	400.031118899999	490.006569314783	523.047073581577
"ENSG00000080819"	"CPOX"	"3"	98239976	98312567	-1	"protein_coding"	230.598033097577	217.909904073186	290.144912091165	240.746789554077	265.874205609859
"ENSG00000080822"	"CLDND1"	"3"	98216756	98241910	-1	"protein_coding"	1170.28846370345	887.368274999868	341.986665022146	1168.85316371053	1170.81331997651
"ENSG00000080823"	"MOK"	"14"	102690837	102771537	-1	"protein_coding"	256.024683259451	338.687537822582	159.573775156331	257.198089363757	262.973759730479
"ENSG00000080824"	"HSP90AA1"	"14"	102547075	102606036	-1	"protein_coding"	14148.4287934753	21597.0247807331	16524.0643961585	13564.4508104389	10232.7730624536
"ENSG00000080839"	"RBL1"	"20"	35624752	35724398	-1	"protein_coding"	483.672674568435	747.489905239073	300.00734776768	523.277596958259	648.733061688056
"ENSG00000080845"	"DLGAP4"	"20"	34894258	35157040	1	"protein_coding"	359.185097197443	383.646124551568	264.126590824334	336.054674482819	327.750384369972
"ENSG00000080854"	"IGSF9B"	"11"	133778459	133826880	-1	"protein_coding"	211.899846900182	233.268051220337	465.71886066999	163.415339855425	160.491338659042
"ENSG00000080947"	"CROCCP3"	"1"	16793931	16825752	-1	"pseudogene"	82.2904777309889	72.0433049241909	147.81700769991	85.5497534143568	55.1084717082253
"ENSG00000080986"	"NDC80"	"18"	2571510	2616634	1	"protein_coding"	344.53890217146	356.19089479639	220.68090085857	353.132078220023	523.047073581577
"ENSG00000081014"	"AP4E1"	"15"	51200869	51298097	1	"protein_coding"	115.491022880643	233.744284511533	74.7066534064982	165.025096271808	176.927198642197
"ENSG00000081019"	"RSBN1"	"1"	114304454	114355098	-1	"protein_coding"	467.169364334625	463.981936788143	285.369406420731	463.61292397866	557.852424134141
"ENSG00000081026"	"MAGI3"	"1"	113933371	114228545	1	"protein_coding"	317.789415290399	339.342061344255	287.432842037285	325.250308051006	296.812294989915
"ENSG00000081041"	"CXCL2"	"4"	74962752	74965010	-1	"protein_coding"	18.7585412572692	12.1739711398264	15.8444612546713	20.3412733466224	21.2699364487887
"ENSG00000081052"	"COL4A4"	"2"	227867427	228028829	-1	"protein_coding"	21.9590260874114	24.3479422796528	21.7099520998648	23.5534399902541	24.170382328169
"ENSG00000081059"	"TCF7"	"5"	133450402	133487556	1	"protein_coding"	264.115806099861	208.463097782437	224.457170321174	263.040395858306	264.907390316732
"ENSG00000081154"	"PCNP"	"3"	101292939	101313281	1	"protein_coding"	2293.85909926841	2858.99512879758	743.860544169983	2559.74363861229	2457.64447512822
"ENSG00000081177"	"EXD2"	"14"	69658228	69709075	1	"protein_coding"	138.038252765363	179.435002156546	120.462240123568	150.319876840272	160.491338659042
"ENSG00000081181"	"ARG2"	"14"	68086515	68118437	1	"protein_coding"	83.579922044636	84.6646761557893	70.7746717760711	85.3581932131637	87.9801916745351
"ENSG00000081189"	"MEF2C"	"5"	88013975	88199922	-1	"protein_coding"	280.917054932684	246.702043069751	122.772136874874	266.204672451639	280.37643500676
"ENSG00000081307"	"UBA5"	"3"	132373290	132396941	1	"protein_coding"	303.587587987999	359.726360230738	107.083387788026	308.216981448612	321.949492611211
"ENSG00000081320"	"STK17B"	"2"	196998290	197041227	-1	"protein_coding"	332.258381837119	321.838704370447	143.015716263441	372.788198484199	424.431913682648
"ENSG00000081377"	"CDC14B"	"9"	99252523	99382112	-1	"protein_coding"	273.971540332196	233.753895578008	189.14769051705	284.368854967434	285.210511472394
"ENSG00000081386"	"ZNF510"	"9"	99518147	99540411	-1	"protein_coding"	106.133581680561	193.552350727058	79.3522326751446	111.000290122784	116.017835175211
"ENSG00000081479"	"LRP2"	"2"	169983619	170219195	-1	"protein_coding"	185.440625217417	140.72943464451	254.835432287041	153.005252930622	202.064396263493
"ENSG00000081665"	"ZNF506"	"19"	19896648	19932560	-1	"protein_coding"	77.7735859328652	105.886108826967	55.7087713605133	90.228006323477	116.984650468338
"ENSG00000081692"	"JMJD4"	"1"	227918126	227923112	-1	"protein_coding"	87.0578125706622	94.1691488453875	252.901923072275	65.654182898689	44.473503483831
"ENSG00000081721"	"DUSP12"	"1"	161719548	161727028	1	"protein_coding"	335.448600215697	444.924936076572	252.21411120009	305.509566790857	349.987136111887
"ENSG00000081760"	"AACS"	"12"	125549925	125627873	1	"protein_coding"	188.180046121206	185.726465639396	359.141786820293	173.983789309392	176.927198642197
"ENSG00000081791"	"KIAA0141"	"5"	141303373	141321612	1	"protein_coding"	349.233022448847	305.874089033998	591.800130504001	304.776523658113	348.053505525634
"ENSG00000081803"	"CADPS2"	"7"	121958481	122526813	-1	"protein_coding"	78.6122327717229	126.944153368072	102.68426965413	106.042043101009	99.5819751920563
"ENSG00000081870"	"HSPB11"	"1"	54382247	54411602	-1	"protein_coding"	317.361743769585	314.652440704053	215.658934053384	301.811153455107	345.153059646253
"ENSG00000081913"	"PHLPP1"	"18"	60382672	60647666	1	"protein_coding"	351.711733859522	261.762247156182	273.677602165203	355.88384965443	364.489365508789
"ENSG00000081923"	"ATP8B1"	"18"	55313658	55470333	-1	"protein_coding"	47.3689800465146	58.7438680054242	41.4863949849631	58.0657960259968	43.5066881907042
"ENSG00000081985"	"IL12RB2"	"1"	67773047	67862583	1	"protein_coding"	21.3643925388978	33.7755264374522	50.8425167231501	25.258976507234	16.4358599831549
"ENSG00000082014"	"SMARCD3"	"7"	150935850	150974982	-1	"protein_coding"	357.284323132513	375.801017330956	622.554780006407	322.174465369135	322.916307904338
"ENSG00000082068"	"WDR70"	"5"	37379314	37753537	1	"protein_coding"	588.139229022845	499.960339451102	428.670761253782	494.390135732979	524.013888874704
"ENSG00000082146"	"STRADB"	"2"	202252581	202345569	1	"protein_coding"	199.632186068253	196.89030379798	88.0855057420407	189.757282225761	188.528982159718
"ENSG00000082153"	"BZW1"	"2"	201675317	201688569	1	"protein_coding"	530.290325490301	602.301371777246	263.659454320866	570.542839467932	660.334845205577
"ENSG00000082212"	"ME2"	"18"	48405419	48474691	1	"protein_coding"	502.959064563138	543.601239071651	136.773837881707	509.143245214814	601.359112324845
"ENSG00000082213"	"C5orf22"	"5"	31532373	31555165	1	"protein_coding"	643.041927467156	916.540536622881	164.03785649112	723.201702941843	859.49879558969
"ENSG00000082258"	"CCNT2"	"2"	135675805	135716912	1	"protein_coding"	694.346025265692	804.944919335485	337.808222256967	749.470183420829	898.17140731476
"ENSG00000082397"	"EPB41L3"	"18"	5392383	5630699	-1	"protein_coding"	664.506497222674	715.508299201254	301.564469445907	716.497375541925	722.21102396569
"ENSG00000082438"	"COBLL1"	"2"	165510134	165700189	-1	"protein_coding"	368.148259282252	587.347860423423	150.970428491223	470.295212811174	521.113442995324
"ENSG00000082458"	"DLG3"	"X"	69664711	69725337	1	"protein_coding"	240.416538224014	259.169637237752	137.928786257361	234.499324089737	240.737007988563
"ENSG00000082497"	"SERTAD4"	"1"	210406144	210419976	1	"protein_coding"	546.509800277021	574.760613425178	193.014708946583	603.677543149648	706.741979275661
"ENSG00000082512"	"TRAF5"	"1"	211499957	211548288	1	"protein_coding"	102.472032924065	123.245299803652	95.5730814663554	101.268010091292	90.8806375539154
"ENSG00000082515"	"MRPL22"	"5"	154320630	154348971	1	"protein_coding"	1123.95464822867	887.459094630687	989.391426250906	820.981365192337	1238.49039049538
"ENSG00000082516"	"GEMIN5"	"5"	154266976	154317769	-1	"protein_coding"	514.665484252094	496.670441712554	453.806381045746	427.667679349458	501.777137132788
"ENSG00000082641"	"NFE2L1"	"17"	46125691	46138849	1	"protein_coding"	1112.49348547957	1109.56330769244	1239.71120567109	1146.61860656122	1241.39083637476
"ENSG00000082701"	"GSK3B"	"3"	119540170	119813264	-1	"protein_coding"	511.732138666271	645.942271397795	387.405041637536	530.928566259519	504.677583012169
"ENSG00000082781"	"ITGB5"	"3"	124480795	124620265	-1	"protein_coding"	124.280793186547	95.8765696467477	156.23885643116	130.663756576095	103.449236364563
"ENSG00000082805"	"ERC1"	"12"	1099675	1605099	1	"protein_coding"	1043.30547871901	1079.78025784758	913.141042835006	1012.43683774594	820.826183864619
"ENSG00000082898"	"XPO1"	"2"	61704984	61765761	-1	"protein_coding"	1952.557911033	2674.14856124133	1388.65737598062	2023.5732979447	1862.08625456214
"ENSG00000082996"	"RNF13"	"3"	149530495	149679926	1	"protein_coding"	426.44153053838	523.553327511788	143.949989270377	439.503308678585	590.72414410045
"ENSG00000083067"	"TRPM3"	"9"	73143979	74061820	-1	"protein_coding"	17.6527551740919	6.84458530584486	30.1318008311156	9.73228003149163	10.6349682243944
"ENSG00000083093"	"PALB2"	"16"	23614488	23652631	-1	"protein_coding"	412.904958295932	524.183337866582	178.948044738856	462.393634153798	461.170894821465
"ENSG00000083168"	"KAT6A"	"8"	41786997	41909508	-1	"protein_coding"	2479.37677574848	2454.9594143256	1786.04138802763	2512.18398925354	2182.1021165871
"ENSG00000083223"	"ZCCHC6"	"9"	88902648	88969369	-1	"protein_coding"	775.641160581687	809.148839390526	556.957787203345	654.368551071551	525.947519460957
"ENSG00000083290"	"ULK2"	"17"	19674142	19771249	-1	"protein_coding"	70.6945017102174	57.0845025364382	67.997638521297	66.4351160817315	58.9757328807324
"ENSG00000083312"	"TNPO1"	"5"	72112139	72212560	1	"protein_coding"	1704.71809807937	1952.6808658513	720.437758224069	1768.51910173974	2227.54243536406
"ENSG00000083444"	"PLOD1"	"1"	11994262	12035595	1	"protein_coding"	383.05516380135	338.706759955531	722.954938675266	364.190587281596	321.949492611211
"ENSG00000083457"	"ITGAE"	"17"	3617922	3704537	-1	"protein_coding"	102.632565200559	136.352515392922	246.78997109233	82.5364931610533	107.31649753707
"ENSG00000083520"	"DIS3"	"13"	73329540	73356234	-1	"protein_coding"	2042.0739021112	2579.47866593787	946.78926032515	2267.49171028124	2657.77524080546
"ENSG00000083535"	"PIBF1"	"13"	73356197	73590591	1	"protein_coding"	589.528850553112	1050.60799622457	286.342856862527	727.331126730277	711.576055741295
"ENSG00000083544"	"TDRD3"	"13"	60970591	61148012	1	"protein_coding"	246.623583202264	268.779831658573	107.083387788026	240.65100945348	257.172867971718
"ENSG00000083635"	"NUFIP1"	"13"	45513384	45563618	-1	"protein_coding"	370.226261826447	537.540441184197	182.970775336211	403.219020781806	571.387838237915
"ENSG00000083642"	"PDS5B"	"13"	33160564	33352157	1	"protein_coding"	952.91361169605	1006.7609441755	618.973400146485	1022.4931890249	945.545356677971
"ENSG00000083720"	"OXCT1"	"5"	41730167	41870621	-1	"protein_coding"	260.11390353676	347.456278426163	204.122841965679	302.695212927881	348.053505525634
"ENSG00000083750"	"RRAGB"	"X"	55744172	55785207	1	"protein_coding"	209.811577904423	175.058082904958	169.994096303243	196.524192054247	217.533440953521
"ENSG00000083799"	"CYLD"	"16"	50775961	50835846	1	"protein_coding"	362.913430765019	508.161056131283	147.10341006169	354.775032308434	419.597837217014
"ENSG00000083807"	"SLC27A5"	"19"	58990879	59023780	-1	"protein_coding"	25.7708406688371	24.8626198367487	83.0635389368548	17.7590235460034	22.2367517419155
"ENSG00000083812"	"ZNF324"	"19"	58978423	58984945	1	"protein_coding"	135.298831861574	164.649198965341	259.701686924404	176.510802870578	115.051019882084
"ENSG00000083814"	"ZNF671"	"19"	58231119	58238992	-1	"protein_coding"	22.4534824193051	19.6485668004653	24.1105978180993	27.8891163581513	17.4026752762817
"ENSG00000083817"	"ZNF416"	"19"	58082934	58090295	-1	"protein_coding"	46.1797129494874	53.9195486620638	55.5530591926906	41.9018365181068	61.8761787601126
"ENSG00000083828"	"ZNF586"	"19"	58281023	58331307	1	"protein_coding"	109.678257017667	61.3557000568033	137.461649753892	106.926102573783	130.520064572113
"ENSG00000083838"	"ZNF446"	"19"	58985384	58992597	1	"protein_coding"	66.9327757371016	77.8777572487935	178.792332571033	66.8182364841178	84.1129305020281
"ENSG00000083844"	"ZNF264"	"19"	57702868	57724724	1	"protein_coding"	147.612744601455	147.641297415679	114.973136814914	153.012599119757	173.05993746969
"ENSG00000083845"	"RPS5"	"19"	58897767	58906173	1	"protein_coding"	2934.68032601534	1795.47019631047	6684.84128927524	2695.87746074333	2730.28638778997
"ENSG00000083857"	"FAT1"	"4"	187508937	187647876	-1	"protein_coding"	1139.39323818556	1183.34815765134	949.189906043384	1073.01495495486	1394.14765268879
"ENSG00000083896"	"YTHDC1"	"4"	69176105	69215807	-1	"protein_coding"	1299.16962970197	1448.05959518691	1124.90717269282	1327.45392669507	1267.49484928918
"ENSG00000083937"	"CHMP2B"	"3"	87276421	87304698	1	"protein_coding"	524.089710263256	977.174435692688	229.102749589821	710.585140429673	878.835101452225
"ENSG00000084070"	"SMAP2"	"1"	40810522	40888998	1	"protein_coding"	638.885922378766	663.60469646913	620.621270791641	617.115582706024	618.761787601126
"ENSG00000084072"	"PPIE"	"1"	40157854	40229586	1	"protein_coding"	401.152286699026	403.390802016782	534.027923526933	380.218222827726	405.095607820112
"ENSG00000084073"	"ZMPSTE24"	"1"	40723779	40759856	1	"protein_coding"	361.730593419198	651.565280259951	198.413063288309	344.015022653274	429.265990148281
"ENSG00000084090"	"STARD7"	"2"	96850597	96874563	-1	"protein_coding"	1654.13193699994	1480.62747627969	1229.42081092597	1486.02177164943	1690.9599476787
"ENSG00000084092"	"NOA1"	"4"	57829536	57844989	-1	"protein_coding"	499.107427824967	360.938325607951	606.930994120453	509.717925818393	620.69541818738
"ENSG00000084093"	"REST"	"4"	57774075	57802010	1	"protein_coding"	570.536562457063	638.694021300007	294.297569090309	613.081939018186	703.841533396281
"ENSG00000084112"	"SSH1"	"12"	109176466	109251366	-1	"protein_coding"	353.940002228646	321.261069380573	312.166288526676	322.159772990865	345.153059646253
"ENSG00000084207"	"GSTP1"	"11"	67351066	67354131	1	"protein_coding"	1142.23148690464	1252.27359303215	4353.14513666604	1089.18979392553	1237.52357520225
"ENSG00000084234"	"APLP2"	"11"	129939732	130014699	1	"protein_coding"	3152.00903186661	2571.33129562399	3262.56359438157	2744.30703648028	2892.71135703527
"ENSG00000084444"	"KIAA1467"	"12"	13197218	13295455	1	"protein_coding"	330.013417265224	302.62263556135	570.959488210178	286.188676878768	303.580002041803
"ENSG00000084463"	"WBP11"	"12"	14939410	14956474	-1	"protein_coding"	2239.27103562589	2293.16135307213	902.902219621952	2371.65516195784	2483.74848804265
"ENSG00000084623"	"EIF3I"	"1"	32687529	32697205	1	"protein_coding"	4561.8868970563	3593.39941861011	6438.97319709264	4179.35780609515	5254.64111814394
"ENSG00000084628"	"NKAIN1"	"1"	31652592	31712401	-1	"protein_coding"	49.2633243602397	30.1727835377805	108.419834097536	50.175376473245	47.3739493632112
"ENSG00000084652"	"TXLNA"	"1"	32645287	32663886	1	"protein_coding"	1485.69675174895	1286.30958926581	2696.81996500765	1353.89899535514	1197.88414818406
"ENSG00000084676"	"NCOA1"	"2"	24714783	24993571	1	"protein_coding"	530.667908402805	717.581911530043	245.855698085394	592.858484339566	670.002998136845
"ENSG00000084693"	"AGBL5"	"2"	27265232	27293490	1	"protein_coding"	728.482801419977	657.071985323025	1130.18799472997	737.509109592723	737.680068655718
"ENSG00000084710"	"EFR3B"	"2"	25264999	25378243	1	"protein_coding"	21.3810887416677	32.2122716332147	46.8197861257945	19.1772197611936	17.4026752762817
"ENSG00000084731"	"KIF3C"	"2"	26149471	26205618	-1	"protein_coding"	214.9564956566	187.232054044784	341.519528518678	186.276280574098	148.889555141521
"ENSG00000084733"	"RAB10"	"2"	26256976	26360323	1	"protein_coding"	985.125244181917	1074.47538518048	428.450085885065	1077.12968636502	1059.62956126693
"ENSG00000084754"	"HADHA"	"2"	26413504	26467594	-1	"protein_coding"	1677.71816815676	1319.03124742219	1043.91946346973	1648.39087658743	1734.46663586941
"ENSG00000084764"	"MAPRE3"	"2"	27193480	27250064	1	"protein_coding"	390.050767010148	396.315551115541	345.386546948211	419.099452903395	388.659747836957
"ENSG00000084774"	"CAD"	"2"	27440258	27466811	1	"protein_coding"	957.899240821245	927.207948355935	2807.57548162252	932.942989594733	755.082743932
"ENSG00000085063"	"CD59"	"11"	33719807	33757991	-1	"protein_coding"	529.762476752867	445.545335364892	545.096879111169	489.472432572367	492.108984201521
