"ensembl_gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"gene_biotype"	"2_401_Inp_10_11_S1"	"2_567_Elu_10_16_S8"	"3_401_Sup_10_11_S2"	"4_401_Elu_10_11_S3"	"4_624_Elu_10_16_S9"	"6_401_Inp_10_12_S4"	"6_567_Elu_10_10_S7"	"7_401_Sup_10_12_S5"	"8_401_Elu_10_12_S6"
"ENSG00000106780"	"MEGF9"	"9"	123363091	123476748	-1	"protein_coding"	275	245	35	325	435	290	320	48	358
"ENSG00000106785"	"TRIM14"	"9"	100831557	100881494	-1	"protein_coding"	155	123	34	195	144	161	137	28	175
"ENSG00000106789"	"CORO2A"	"9"	100883257	100954922	-1	"protein_coding"	70	78	19	85	77	64	56	33	98
"ENSG00000106799"	"TGFBR1"	"9"	101866320	101916474	1	"protein_coding"	276	476	66	293	543	353	501	67	428
"ENSG00000106803"	"SEC61B"	"9"	101984346	101992897	1	"protein_coding"	476	519	559	458	604	532	461	399	461
"ENSG00000106804"	"C5"	"9"	123714616	123812554	-1	"protein_coding"	41	94	6	60	57	48	92	17	60
"ENSG00000106809"	"OGN"	"9"	95146249	95166978	-1	"protein_coding"	66	44	0	66	103	44	53	4	78
"ENSG00000106819"	"ASPN"	"9"	95218487	95244788	-1	"protein_coding"	28	30	1	32	37	24	19	2	33
"ENSG00000106823"	"ECM2"	"9"	95256365	95298937	-1	"protein_coding"	57	73	14	69	101	77	75	12	121
"ENSG00000106829"	"TLE4"	"9"	82186688	82341658	1	"protein_coding"	1662	1867	363	1998	2207	1692	1930	405	2141
"ENSG00000106852"	"LHX6"	"9"	124964856	124991905	-1	"protein_coding"	109	69	24	103	137	107	87	39	130
"ENSG00000106868"	"SUSD1"	"9"	114803065	114937688	-1	"protein_coding"	163	160	26	155	136	143	165	36	156
"ENSG00000106948"	"AKNA"	"9"	117096436	117156685	-1	"protein_coding"	58	48	31	73	43	76	66	21	76
"ENSG00000106976"	"DNM1"	"9"	130965658	131017527	1	"protein_coding"	118	169	83	158	145	128	145	82	174
"ENSG00000106991"	"ENG"	"9"	130577291	130617035	-1	"protein_coding"	11	10	2	12	13	23	8	12	16
"ENSG00000106992"	"AK1"	"9"	130628759	130640022	-1	"protein_coding"	38	22	18	36	40	38	28	4	37
"ENSG00000106993"	"CDC37L1"	"9"	4679559	4708398	1	"protein_coding"	386	247	29	389	373	266	303	35	368
"ENSG00000107014"	"RLN2"	"9"	5299868	5304969	-1	"protein_coding"	6	6	4	13	5	11	8	2	11
"ENSG00000107020"	"PLGRKT"	"9"	5357973	5437878	-1	"protein_coding"	91	85	29	115	120	112	83	12	126
"ENSG00000107021"	"TBC1D13"	"9"	131549483	131572711	1	"protein_coding"	310	346	155	372	354	343	313	153	392
"ENSG00000107036"	"KIAA1432"	"9"	5629025	5776557	1	"protein_coding"	228	279	86	260	297	218	290	106	309
"ENSG00000107077"	"KDM4C"	"9"	6720863	7175648	1	"protein_coding"	265	214	67	214	215	238	216	65	256
"ENSG00000107099"	"DOCK8"	"9"	214854	465259	1	"protein_coding"	49	54	16	43	40	55	66	11	65
"ENSG00000107104"	"KANK1"	"9"	470291	746105	1	"protein_coding"	93	133	28	111	107	122	126	44	117
"ENSG00000107105"	"ELAVL2"	"9"	23690102	23826335	-1	"protein_coding"	279	267	30	270	390	214	308	43	291
"ENSG00000107130"	"NCS1"	"9"	132934857	132999583	1	"protein_coding"	546	573	280	644	553	614	620	240	664
"ENSG00000107140"	"TESK1"	"9"	35605367	35610038	1	"protein_coding"	200	196	84	223	211	196	191	51	270
"ENSG00000107164"	"FUBP3"	"9"	133454352	133513739	1	"protein_coding"	808	889	174	935	989	730	818	198	1041
"ENSG00000107175"	"CREB3"	"9"	35732332	35737001	1	"protein_coding"	157	236	129	191	200	183	211	81	261
"ENSG00000107185"	"RGP1"	"9"	35749203	35758572	1	"protein_coding"	337	324	176	347	411	353	336	181	416
"ENSG00000107186"	"MPDZ"	"9"	13105703	13279589	-1	"protein_coding"	264	330	68	306	316	292	360	77	347
"ENSG00000107201"	"DDX58"	"9"	32455300	32526322	-1	"protein_coding"	79	131	12	62	91	59	131	12	98
"ENSG00000107223"	"EDF1"	"9"	139756571	139760738	-1	"protein_coding"	1172	1416	644	1209	1691	1378	1069	468	1323
"ENSG00000107242"	"PIP5K1B"	"9"	71320575	71624092	1	"protein_coding"	46	118	7	66	113	48	98	8	59
"ENSG00000107249"	"GLIS3"	"9"	3824127	4348392	-1	"protein_coding"	56	81	22	76	54	39	64	19	73
"ENSG00000107262"	"BAG1"	"9"	33247818	33264761	-1	"protein_coding"	242	220	85	267	340	258	241	88	298
"ENSG00000107263"	"RAPGEF1"	"9"	134452157	134615461	-1	"protein_coding"	390	433	203	488	441	512	464	223	548
"ENSG00000107281"	"NPDC1"	"9"	139933922	139940655	-1	"protein_coding"	70	135	135	155	111	119	141	90	162
"ENSG00000107282"	"APBA1"	"9"	72042446	72287222	-1	"protein_coding"	19	22	9	31	32	17	23	10	27
"ENSG00000107290"	"SETX"	"9"	135136743	135230372	-1	"protein_coding"	572	858	75	690	858	581	895	116	788
"ENSG00000107295"	"SH3GL2"	"9"	17579080	17797127	1	"protein_coding"	35	44	12	56	58	40	37	7	39
"ENSG00000107331"	"ABCA2"	"9"	139901686	139923367	-1	"protein_coding"	193	292	235	243	194	249	246	200	257
"ENSG00000107338"	"SHB"	"9"	37919131	38069210	-1	"protein_coding"	116	88	37	139	95	117	71	40	130
"ENSG00000107341"	"UBE2R2"	"9"	33817565	33920402	1	"protein_coding"	1078	843	149	1104	1204	976	938	148	1173
"ENSG00000107362"	"ABHD17B"	"9"	74477368	74525847	-1	"protein_coding"	81	78	15	107	126	81	111	30	127
"ENSG00000107371"	"EXOSC3"	"9"	37766975	37801434	-1	"protein_coding"	122	109	40	144	108	125	151	38	170
"ENSG00000107372"	"ZFAND5"	"9"	74966341	74980163	-1	"protein_coding"	910	965	249	1182	1409	1106	1069	263	1431
"ENSG00000107404"	"DVL1"	"1"	1270656	1284730	-1	"protein_coding"	242	274	332	401	331	356	268	312	450
"ENSG00000107438"	"PDLIM1"	"10"	96997329	97050781	-1	"protein_coding"	2364	1864	547	2385	2397	2100	2027	555	2484
"ENSG00000107443"	"CCNJ"	"10"	97803151	97820627	1	"protein_coding"	559	599	66	579	707	486	664	76	726
"ENSG00000107485"	"GATA3"	"10"	8095567	8117161	1	"protein_coding"	508	427	81	640	681	445	491	89	631
"ENSG00000107518"	"ATRNL1"	"10"	116853124	117708503	1	"protein_coding"	91	94	23	98	91	90	90	36	108
"ENSG00000107521"	"HPS1"	"10"	100175955	100206684	-1	"protein_coding"	257	237	202	315	342	354	218	169	390
"ENSG00000107537"	"PHYH"	"10"	13319796	13344412	-1	"protein_coding"	344	314	53	378	408	340	333	45	434
"ENSG00000107551"	"RASSF4"	"10"	45454855	45491339	1	"protein_coding"	27	28	14	33	24	40	33	8	33
"ENSG00000107554"	"DNMBP"	"10"	101635334	101769676	-1	"protein_coding"	307	339	67	373	439	317	387	82	382
"ENSG00000107560"	"RAB11FIP2"	"10"	119764427	119806114	-1	"protein_coding"	334	379	25	403	409	285	438	37	442
"ENSG00000107562"	"CXCL12"	"10"	44793038	44881941	-1	"protein_coding"	15	8	2	18	29	12	9	2	14
"ENSG00000107566"	"ERLIN1"	"10"	101909851	101948091	-1	"protein_coding"	535	500	89	625	649	533	571	137	605
"ENSG00000107581"	"EIF3A"	"10"	120794356	120840316	-1	"protein_coding"	12882	9169	4584	12542	7508	10089	9417	4763	12473
"ENSG00000107611"	"CUBN"	"10"	16865963	17171830	-1	"protein_coding"	30	29	17	31	24	29	23	25	37
"ENSG00000107614"	"TRDMT1"	"10"	17184253	17244053	-1	"protein_coding"	157	151	12	181	181	107	193	39	201
"ENSG00000107625"	"DDX50"	"10"	70661034	70706603	1	"protein_coding"	959	1082	103	1170	1120	986	1139	112	1188
"ENSG00000107643"	"MAPK8"	"10"	49514698	49647403	1	"protein_coding"	421	386	63	436	461	386	380	48	436
"ENSG00000107651"	"SEC23IP"	"10"	121652223	121702014	1	"protein_coding"	548	718	111	662	714	496	825	120	760
"ENSG00000107669"	"ATE1"	"10"	123499939	123688316	-1	"protein_coding"	350	405	50	385	487	336	472	74	490
"ENSG00000107672"	"NSMCE4A"	"10"	123716603	123734732	-1	"protein_coding"	526	423	201	541	743	579	480	154	600
"ENSG00000107679"	"PLEKHA1"	"10"	124134212	124191867	1	"protein_coding"	711	646	103	798	773	564	806	114	782
"ENSG00000107719"	"PALD1"	"10"	72238577	72328205	1	"protein_coding"	116	102	106	123	108	133	116	105	139
"ENSG00000107731"	"UNC5B"	"10"	72972327	73062621	1	"protein_coding"	409	394	167	499	541	405	422	208	527
"ENSG00000107736"	"CDH23"	"10"	73156691	73575702	1	"protein_coding"	63	55	37	61	54	72	56	49	64
"ENSG00000107738"	"C10orf54"	"10"	73507316	73533255	-1	"protein_coding"	6	24	10	13	12	13	14	12	12
"ENSG00000107742"	"SPOCK2"	"10"	73818793	73848790	-1	"protein_coding"	31	15	9	28	16	25	11	10	28
"ENSG00000107745"	"MICU1"	"10"	74127098	74385899	-1	"protein_coding"	641	701	119	740	779	667	704	148	747
"ENSG00000107758"	"PPP3CB"	"10"	75196186	75255782	-1	"protein_coding"	326	369	47	378	358	351	422	55	475
"ENSG00000107771"	"CCSER2"	"10"	86088342	86278273	1	"protein_coding"	403	483	22	464	559	342	482	44	487
"ENSG00000107779"	"BMPR1A"	"10"	88516407	88692595	1	"protein_coding"	373	442	67	455	514	370	467	97	518
"ENSG00000107789"	"MINPP1"	"10"	89264632	89313217	1	"protein_coding"	206	288	44	320	339	302	297	69	393
"ENSG00000107796"	"ACTA2"	"10"	90694831	90751147	-1	"protein_coding"	909	836	360	1025	835	957	895	302	1035
"ENSG00000107798"	"LIPA"	"10"	90973326	91174314	-1	"protein_coding"	520	499	105	561	540	537	441	79	652
"ENSG00000107815"	"C10orf2"	"10"	102747124	102754158	1	"protein_coding"	217	168	67	241	196	227	181	94	248
"ENSG00000107816"	"LZTS2"	"10"	102756375	102767593	1	"protein_coding"	248	272	152	311	229	270	205	131	364
"ENSG00000107819"	"SFXN3"	"10"	102790991	102800998	1	"protein_coding"	66	62	34	56	41	57	59	25	73
"ENSG00000107821"	"KAZALD1"	"10"	102821598	102827888	1	"protein_coding"	14	12	12	18	13	24	13	16	20
"ENSG00000107829"	"FBXW4"	"10"	103370423	103455052	-1	"protein_coding"	250	204	141	200	217	273	224	163	251
"ENSG00000107833"	"NPM3"	"10"	103541082	103543170	-1	"protein_coding"	403	408	267	412	451	477	327	256	476
"ENSG00000107854"	"TNKS2"	"10"	93558069	93625033	1	"protein_coding"	793	816	164	859	1045	688	933	200	966
"ENSG00000107862"	"GBF1"	"10"	104005289	104142656	1	"protein_coding"	1290	1435	527	1507	1459	1378	1260	598	1602
"ENSG00000107863"	"ARHGAP21"	"10"	24872538	25012597	-1	"protein_coding"	1225	1222	150	1451	1287	1204	1246	218	1649
"ENSG00000107864"	"CPEB3"	"10"	93806449	94050844	-1	"protein_coding"	146	129	58	228	165	148	161	39	208
"ENSG00000107872"	"FBXL15"	"10"	104178946	104182893	1	"protein_coding"	67	88	115	108	107	113	79	107	126
"ENSG00000107874"	"CUEDC2"	"10"	104183002	104192418	-1	"protein_coding"	689	786	426	807	910	798	686	381	880
"ENSG00000107882"	"SUFU"	"10"	104263744	104393292	1	"protein_coding"	223	208	125	215	215	233	238	117	235
"ENSG00000107890"	"ANKRD26"	"10"	27280843	27389421	-1	"protein_coding"	176	261	46	196	157	199	258	56	237
"ENSG00000107897"	"ACBD5"	"10"	27484146	27531059	-1	"protein_coding"	287	298	35	309	332	250	309	54	315
"ENSG00000107902"	"LHPP"	"10"	126150403	126306457	1	"protein_coding"	195	225	80	265	221	189	217	73	220
"ENSG00000107929"	"LARP4B"	"10"	855484	977564	-1	"protein_coding"	968	1011	215	1041	1139	906	1010	264	1130
"ENSG00000107937"	"GTPBP4"	"10"	1034338	1065876	1	"protein_coding"	1155	1092	206	1214	1253	1063	1096	214	1249
"ENSG00000107938"	"EDRF1"	"10"	127408084	127452712	1	"protein_coding"	381	543	64	464	568	426	568	90	571
"ENSG00000107949"	"BCCIP"	"10"	127512115	127542264	1	"protein_coding"	1408	1294	214	1431	1492	1227	1382	223	1517
"ENSG00000107951"	"MTPAP"	"10"	30598730	30663377	-1	"protein_coding"	210	261	40	274	312	198	263	27	281
"ENSG00000107954"	"NEURL1"	"10"	105253736	105352309	1	"protein_coding"	15	17	14	15	13	21	9	9	8
"ENSG00000107957"	"SH3PXD2A"	"10"	105348285	105615301	-1	"protein_coding"	734	739	296	877	758	897	709	365	940
"ENSG00000107959"	"PITRM1"	"10"	3179920	3215003	-1	"protein_coding"	607	618	182	639	696	617	538	178	773
"ENSG00000107960"	"OBFC1"	"10"	105642300	105677963	-1	"protein_coding"	193	185	35	232	179	186	166	30	211
"ENSG00000107968"	"MAP3K8"	"10"	30722866	30750762	1	"protein_coding"	19	18	5	20	32	33	30	8	37
"ENSG00000108001"	"EBF3"	"10"	131633547	131762105	-1	"protein_coding"	429	356	86	434	537	442	325	129	487
"ENSG00000108010"	"GLRX3"	"10"	131934663	131982785	1	"protein_coding"	1145	1253	210	1148	1249	1001	1333	213	1238
"ENSG00000108018"	"SORCS1"	"10"	108333421	108924292	-1	"protein_coding"	119	131	47	136	130	115	158	36	123
"ENSG00000108021"	"FAM208B"	"10"	5726801	5805703	1	"protein_coding"	828	1150	146	1033	1114	851	1218	177	1298
"ENSG00000108039"	"XPNPEP1"	"10"	111624524	111683311	-1	"protein_coding"	603	536	231	629	752	578	495	238	714
"ENSG00000108055"	"SMC3"	"10"	112327449	112364394	1	"protein_coding"	1592	1779	504	1781	1683	1339	2088	606	1834
"ENSG00000108061"	"SHOC2"	"10"	112679301	112773425	1	"protein_coding"	680	850	66	772	1014	652	869	84	927
"ENSG00000108064"	"TFAM"	"10"	60144782	60158981	1	"protein_coding"	747	1136	63	948	1111	713	1086	107	1120
"ENSG00000108091"	"CCDC6"	"10"	61548521	61666414	-1	"protein_coding"	1209	877	197	1169	1315	961	875	183	1228
"ENSG00000108094"	"CUL2"	"10"	35297479	35379570	-1	"protein_coding"	304	418	25	387	489	276	453	46	429
"ENSG00000108100"	"CCNY"	"10"	35535953	35860852	1	"protein_coding"	424	342	82	420	436	407	382	98	449
"ENSG00000108106"	"UBE2S"	"19"	55912652	55919145	-1	"protein_coding"	536	352	762	1128	819	1109	626	683	1186
"ENSG00000108107"	"RPL28"	"19"	55896713	55914612	1	"protein_coding"	14420	8631	11379	13220	17267	14280	7708	8256	12774
"ENSG00000108175"	"ZMIZ1"	"10"	80828792	81076276	1	"protein_coding"	690	621	231	828	829	683	628	214	882
"ENSG00000108176"	"DNAJC12"	"10"	69556427	69597924	-1	"protein_coding"	179	82	42	185	150	188	90	22	178
"ENSG00000108179"	"PPIF"	"10"	81107225	81115093	1	"protein_coding"	529	613	286	600	625	618	438	269	711
"ENSG00000108187"	"PBLD"	"10"	70042417	70092806	-1	"protein_coding"	99	40	18	84	77	62	53	23	88
"ENSG00000108219"	"TSPAN14"	"10"	82213922	82292879	1	"protein_coding"	290	194	89	289	268	280	219	91	302
"ENSG00000108239"	"TBC1D12"	"10"	96162261	96295687	1	"protein_coding"	241	224	43	267	330	225	263	67	306
"ENSG00000108256"	"NUFIP2"	"17"	27582854	27621136	-1	"protein_coding"	1468	1357	189	1699	1816	1197	1438	185	1814
"ENSG00000108262"	"GIT1"	"17"	27900487	27921072	-1	"protein_coding"	410	378	309	563	534	511	356	205	604
"ENSG00000108264"	"TADA2A"	"17"	35766965	35839835	1	"protein_coding"	369	320	56	398	433	347	376	73	408
"ENSG00000108270"	"AATF"	"17"	35306175	35414171	1	"protein_coding"	753	719	178	743	775	649	733	195	772
"ENSG00000108272"	"DHRS11"	"17"	34948228	34957235	1	"protein_coding"	81	66	57	90	117	79	64	57	94
"ENSG00000108278"	"ZNHIT3"	"17"	34842473	34855154	1	"protein_coding"	159	158	39	203	204	196	145	28	232
"ENSG00000108292"	"MLLT6"	"17"	36861795	36886056	1	"protein_coding"	356	353	254	492	331	383	292	227	475
"ENSG00000108294"	"PSMB3"	"17"	36908989	36920484	1	"protein_coding"	373	407	518	311	393	459	337	393	340
"ENSG00000108296"	"CWC25"	"17"	36956687	36981734	-1	"protein_coding"	343	419	87	392	435	356	409	82	415
"ENSG00000108298"	"RPL19"	"17"	37356536	37360980	1	"protein_coding"	6797	6530	2621	7001	8162	7633	5747	2491	8302
"ENSG00000108306"	"FBXL20"	"17"	37415384	37558776	-1	"protein_coding"	304	271	59	288	289	256	273	42	295
"ENSG00000108309"	"RUNDC3A"	"17"	42385781	42396039	1	"protein_coding"	28	40	13	29	40	30	43	23	27
"ENSG00000108312"	"UBTF"	"17"	42282401	42298994	-1	"protein_coding"	1583	1267	543	1573	1526	1739	1158	497	1726
"ENSG00000108344"	"PSMD3"	"17"	38137050	38154213	1	"protein_coding"	545	519	226	582	544	542	445	254	650
"ENSG00000108349"	"CASC3"	"17"	38296571	38328436	1	"protein_coding"	1597	1276	440	1595	1537	1453	1200	589	1538
"ENSG00000108352"	"RAPGEFL1"	"17"	38333263	38351908	1	"protein_coding"	47	27	12	34	40	38	40	36	43
"ENSG00000108370"	"RGS9"	"17"	63133549	63223821	1	"protein_coding"	8	14	1	16	11	5	19	6	10
"ENSG00000108375"	"RNF43"	"17"	56429861	56494956	-1	"protein_coding"	32	29	16	46	28	46	27	16	36
"ENSG00000108379"	"WNT3"	"17"	44839872	44910520	-1	"protein_coding"	36	31	5	45	35	37	36	19	36
"ENSG00000108384"	"RAD51C"	"17"	56769934	56811703	1	"protein_coding"	1175	1663	208	1243	1438	1160	1648	147	1436
"ENSG00000108387"	"SEPT4"	"17"	56597611	56618179	-1	"protein_coding"	22	29	18	30	35	35	47	18	33
"ENSG00000108389"	"MTMR4"	"17"	56566898	56595266	-1	"protein_coding"	398	424	230	392	450	422	373	195	491
"ENSG00000108395"	"TRIM37"	"17"	57059999	57184282	-1	"protein_coding"	411	507	71	435	539	402	518	95	543
"ENSG00000108406"	"DHX40"	"17"	57642886	57685706	1	"protein_coding"	573	500	88	573	665	526	617	85	634
"ENSG00000108423"	"TUBD1"	"17"	57936851	57970304	-1	"protein_coding"	127	102	18	127	106	102	125	12	143
"ENSG00000108424"	"KPNB1"	"17"	45726842	45762871	1	"protein_coding"	2635	2339	354	2740	3271	2400	2540	464	2968
"ENSG00000108433"	"GOSR2"	"17"	45000483	45105003	1	"protein_coding"	144	108	51	125	170	119	145	49	142
"ENSG00000108439"	"PNPO"	"17"	46018872	46025654	1	"protein_coding"	377	382	208	454	487	450	457	134	488
"ENSG00000108443"	"RPS6KB1"	"17"	57970447	58027925	1	"protein_coding"	535	599	66	648	766	445	671	74	642
"ENSG00000108448"	"TRIM16L"	"17"	18601311	18639431	1	"protein_coding"	32	33	18	31	35	41	36	13	45
"ENSG00000108465"	"CDK5RAP3"	"17"	46045176	46059140	1	"protein_coding"	385	369	262	397	296	423	364	293	490
"ENSG00000108468"	"CBX1"	"17"	46147414	46178883	-1	"protein_coding"	1136	1044	151	1214	1165	1024	1016	192	1252
"ENSG00000108469"	"RECQL5"	"17"	73622925	73663269	-1	"protein_coding"	116	170	152	167	163	168	164	171	149
"ENSG00000108474"	"PIGL"	"17"	16120505	16252115	1	"protein_coding"	105	87	20	84	89	119	96	32	110
"ENSG00000108479"	"GALK1"	"17"	73747675	73761792	-1	"protein_coding"	75	81	95	64	70	93	74	89	104
"ENSG00000108506"	"INTS2"	"17"	59942731	60005377	-1	"protein_coding"	189	219	57	234	254	190	265	67	262
"ENSG00000108509"	"CAMTA2"	"17"	4871287	4890960	-1	"protein_coding"	284	324	189	375	315	322	325	197	373
"ENSG00000108510"	"MED13"	"17"	60019966	60142643	-1	"protein_coding"	875	1032	167	959	1121	860	1071	173	1164
"ENSG00000108511"	"HOXB6"	"17"	46671639	46682354	-1	"protein_coding"	117	101	30	143	100	149	136	42	196
"ENSG00000108515"	"ENO3"	"17"	4851387	4860426	1	"protein_coding"	27	37	22	39	29	31	32	32	51
"ENSG00000108518"	"PFN1"	"17"	4848947	4852356	-1	"protein_coding"	10620	9133	7331	9880	12321	10807	10307	5002	10053
"ENSG00000108523"	"RNF167"	"17"	4843303	4848517	1	"protein_coding"	708	721	492	826	942	834	705	402	857
"ENSG00000108528"	"SLC25A11"	"17"	4840425	4843546	-1	"protein_coding"	347	369	383	371	414	418	301	300	377
"ENSG00000108557"	"RAI1"	"17"	17584787	17714767	1	"protein_coding"	221	277	128	354	273	297	260	111	315
"ENSG00000108559"	"NUP88"	"17"	5264258	5323480	-1	"protein_coding"	450	573	83	522	549	442	551	108	568
"ENSG00000108561"	"C1QBP"	"17"	5336097	5352150	-1	"protein_coding"	3695	2639	874	3363	3993	3472	2740	730	3305
"ENSG00000108578"	"BLMH"	"17"	28575218	28619074	-1	"protein_coding"	389	312	99	373	480	377	364	104	422
"ENSG00000108582"	"CPD"	"17"	28705923	28797007	1	"protein_coding"	779	764	127	812	1085	704	886	157	956
"ENSG00000108587"	"GOSR1"	"17"	28804380	28854610	1	"protein_coding"	463	350	89	539	535	444	416	76	508
"ENSG00000108588"	"CCDC47"	"17"	61822610	61853711	-1	"protein_coding"	670	691	63	717	769	601	764	110	835
"ENSG00000108590"	"MED31"	"17"	6546635	6554954	-1	"protein_coding"	19	11	12	19	15	19	9	8	23
"ENSG00000108591"	"DRG2"	"17"	17991200	18011285	1	"protein_coding"	228	295	165	295	262	291	294	116	302
"ENSG00000108592"	"FTSJ3"	"17"	61896793	61907372	-1	"protein_coding"	506	466	231	494	434	555	442	234	510
"ENSG00000108599"	"AKAP10"	"17"	19807615	19881656	-1	"protein_coding"	360	356	38	379	472	311	407	55	457
"ENSG00000108604"	"SMARCD2"	"17"	61909444	61920425	-1	"protein_coding"	460	453	342	559	599	579	394	314	615
"ENSG00000108639"	"SYNGR2"	"17"	76164639	76169608	1	"protein_coding"	324	476	275	393	369	385	439	217	407
"ENSG00000108641"	"B9D1"	"17"	19240867	19281495	-1	"protein_coding"	96	84	60	118	107	120	93	61	126
"ENSG00000108651"	"UTP6"	"17"	30187923	30228784	-1	"protein_coding"	380	409	73	452	489	381	370	74	457
"ENSG00000108654"	"DDX5"	"17"	62495734	62504317	-1	"protein_coding"	2923	2434	746	3176	3434	2973	2383	880	3472
"ENSG00000108666"	"C17orf75"	"17"	30651584	30677042	-1	"protein_coding"	209	216	29	181	203	184	226	31	218
"ENSG00000108669"	"CYTH1"	"17"	76670130	76778379	-1	"protein_coding"	267	311	99	357	329	339	330	127	341
"ENSG00000108671"	"PSMD11"	"17"	30771279	30810336	1	"protein_coding"	1121	1103	335	1182	1199	1141	1062	332	1219
"ENSG00000108679"	"LGALS3BP"	"17"	76967320	76976191	-1	"protein_coding"	19	29	27	33	27	41	17	23	54
"ENSG00000108733"	"PEX12"	"17"	33901814	33905882	-1	"protein_coding"	35	37	7	46	37	44	44	5	48
"ENSG00000108773"	"KAT2A"	"17"	40265126	40273376	-1	"protein_coding"	341	361	307	448	344	428	376	288	547
"ENSG00000108774"	"RAB5C"	"17"	40276994	40307035	-1	"protein_coding"	948	888	88	1269	965	1001	870	113	1144
"ENSG00000108784"	"NAGLU"	"17"	40688190	40696467	1	"protein_coding"	33	65	40	39	41	44	42	44	58
"ENSG00000108786"	"HSD17B1"	"17"	40701232	40707231	1	"protein_coding"	18	20	6	19	20	27	19	7	35
"ENSG00000108788"	"MLX"	"17"	40719086	40725257	1	"protein_coding"	882	934	221	1094	1088	1008	854	187	1304
"ENSG00000108797"	"CNTNAP1"	"17"	40834631	40851832	1	"protein_coding"	32	48	27	60	38	40	44	37	52
"ENSG00000108799"	"EZH1"	"17"	40852293	40897071	-1	"protein_coding"	381	353	121	384	474	381	397	102	456
"ENSG00000108813"	"DLX4"	"17"	48046334	48052321	1	"protein_coding"	100	85	36	103	80	85	89	15	94
"ENSG00000108819"	"PPP1R9B"	"17"	48211104	48227991	-1	"protein_coding"	991	857	405	1023	982	999	881	364	1001
"ENSG00000108821"	"COL1A1"	"17"	48260650	48278993	-1	"protein_coding"	35	46	9	22	20	40	40	11	29
"ENSG00000108826"	"MRPL27"	"17"	48445218	48450575	-1	"protein_coding"	565	545	437	595	659	725	432	355	667
"ENSG00000108828"	"VAT1"	"17"	41166622	41177140	-1	"protein_coding"	717	679	527	810	887	782	704	400	831
"ENSG00000108829"	"LRRC59"	"17"	48452420	48474914	-1	"protein_coding"	1082	1106	262	1200	1280	1081	1176	250	1213
"ENSG00000108830"	"RND2"	"17"	41177258	41184057	1	"protein_coding"	57	35	37	52	36	35	34	18	35
"ENSG00000108839"	"ALOX12"	"17"	6899384	6914055	1	"protein_coding"	13	21	8	23	29	17	18	17	23
"ENSG00000108840"	"HDAC5"	"17"	42154114	42201070	-1	"protein_coding"	341	391	260	433	494	458	338	253	502
"ENSG00000108848"	"LUC7L3"	"17"	48796905	48833574	1	"protein_coding"	4758	3820	2583	4269	2636	4483	4332	3151	4760
"ENSG00000108852"	"MPP2"	"17"	41952725	41987068	-1	"protein_coding"	250	311	105	263	270	263	330	122	302
"ENSG00000108854"	"SMURF2"	"17"	62538413	62658186	-1	"protein_coding"	682	656	65	678	889	534	704	81	699
"ENSG00000108861"	"DUSP3"	"17"	41843489	41856356	-1	"protein_coding"	648	715	263	823	930	722	706	229	883
"ENSG00000108883"	"EFTUD2"	"17"	42927311	42977030	-1	"protein_coding"	845	823	368	960	1012	977	813	412	1008
"ENSG00000108924"	"HLF"	"17"	53342373	53402426	1	"protein_coding"	23	33	2	39	33	37	33	9	45
